;Place_ID;Address;Phone Number;Price level;Avg rating;Amount of ratings;Vegetarian;Beer;Wine;Opening Hours;tags
191;ChIJE9YvAXZz_UYRpurDXUexuvE;Wały Jagiellońskie 34, 80-853 Gdańsk, Poland;+48 660 415 285;;4.1;588;;True;True;;['restaurant', 'food', 'point_of_interest', 'establishment']
192;ChIJS8B0bm-h_UYRZO8wDMNAVHI;Piotrkowska 5, 81-502 Gdynia, Poland;+48 574 422 875;;4.4;229;True;;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
193;ChIJhYb_0R6h_UYRSIS82YsHra4;Harcerska 2, 81-417 Gdynia, Poland;+48 668 070 378;;4.9;381;True;False;;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1300'}}];['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']
194;ChIJe4chEJEK_UYR02zcoWSXSRs;Tadeusza Kościuszki 14, 81-704 Sopot, Poland;+48 601 637 637;2;4.6;2856;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
195;ChIJhZ2Es2oL_UYRMKW_CaDIdl4;Bohaterów Monte Cassino 60, 81-759 Sopot, Poland;;2;4.7;4134;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']
196;ChIJb-hkVgCn_UYRRBp6lZCUeqc;Poleska 30, 81-321 Gdynia, Poland;;;4.9;462;;False;False;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
197;ChIJueC1kTGn_UYRXD-tID10QNQ;Świętojańska 85, 81-389 Gdynia, Poland;+48 505 803 930;1;4.7;1124;True;;False;[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
198;ChIJr8dOM55z_UYREEDNRpBLpMs;Kołodziejska 4, 80-836 Gdańsk, Poland;+48 58 322 24 70;2;4.7;10351;True;True;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
199;ChIJ8-kT3y-n_UYRkHU_5x4BC0M;Antoniego Abrahama 56 Wejście od ul, Władysława IV, 81-395 Gdynia, Poland;+48 58 621 60 07;2;4.7;5906;True;True;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
200;ChIJ3cHP2wpz_UYRxxhkV-vaVBQ;Targ Rybny 6B, 80-834 Gdańsk, Poland;+48 58 354 09 69;2;4.5;1323;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0900'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
201;ChIJzzEnoySn_UYRHScaEDevEQw;Starowiejska 8, 81-356 Gdynia, Poland;+48 608 225 999;1;4.3;688;True;;False;[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1030'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
202;ChIJCfyRfaSn_UYRwnzowhzWeV8;Świętojańska 93, 81-381 Gdynia, Poland;+48 579 266 781;1;4.5;688;True;True;;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
203;ChIJo_oEY4AK_UYR8R9VVmoO6Cw;Aleja Niepodległości 924, 81-861 Sopot, Poland;+48 58 573 58 00;2;4.4;1921;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
204;ChIJo_oEY4AK_UYR8R9VVmoO6Cw;Aleja Niepodległości 924, 81-861 Sopot, Poland;+48 58 573 58 00;2;4.4;1921;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
205;ChIJOwJfnDGn_UYR_XYufSxzdH8;Generała Józefa Bema 19, 81-386 Gdynia, Poland;+48 58 661 90 10;2;4.1;400;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
206;ChIJv9pvBKFz_UYRO0SUVcKggbc;Stągiewna 1, 80-750 Gdańsk, Poland;+48 511 481 075;2;3.9;2029;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
207;ChIJaVIafsh0_UYR15PfelL9n0A;Partyzantów 49a, 80-254 Gdańsk, Poland;+48 669 005 678;2;4.2;1016;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
208;ChIJVe7X-WYL_UYR51yt6KKglkM;Powstańców Warszawy 9, 81-764 Sopot, Poland;+48 574 400 888;2;4.8;1564;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']
209;ChIJG5h92wpz_UYRNraUDOP77fo;Targ Rybny 6, 80-838 Gdańsk, Poland;+48 888 010 203;3;4.7;1103;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
210;ChIJI7dTMACn_UYRjGxXgLBrvxk;Abrahama 24, 81-366 Gdynia, Poland;+48 731 577 774;;4.5;259;;True;True;[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
211;ChIJ_QDo_SgL_UYR-NGAiRzZerU;plac Konstytucji 3 Maja 3, 81-704 Sopot, Poland;+48 58 555 58 46;;4.8;83;True;True;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
212;ChIJ00hv85YK_UYRjUOGCBBBkqA;Aleja Niepodległości 737, 81-838 Sopot, Poland;+48 575 160 037;3;4.8;1116;True;True;True;[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
213;ChIJs1nG6gGn_UYRViCTDye9sHA;Świętojańska 108b, 81-388 Gdynia, Poland;+48 451 081 199;1;4.6;470;;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
214;ChIJcabIUt-n_UYR-8WcYTS_brg;skwer Kościuszki 15, 81-370 Gdynia, Poland;+48 507 197 093;2;4.6;1344;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
215;ChIJtZtTPS-n_UYRDVB6Bpbk1Mk;Śląska 27, 81-319 Gdynia, Poland;+48 58 661 29 77;2;4.7;1645;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
216;ChIJzZuSfoQL_UYRti5HbCR--JY;Władysława Jagiełły 6/1, 81-757 Sopot, Poland;+48 889 575 717;2;4.8;1812;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
217;ChIJhzqMOo4K_UYRbC4yeuQg8uw;Morska 4, 81-764 Sopot, Poland;+48 530 823 316;2;4.5;740;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
218;ChIJRUQylIJ0_UYRk4ByxR1B8zg;Dębinki 7D/1, 80-211 Gdańsk, Poland;+48 58 342 42 90;2;4.7;1866;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
219;ChIJLVcsrean_UYRC5wdoQEoIwM;Żołnierzy I Armii Wojska Polskiego 10, 81-383 Gdynia, Poland;+48 794 773 749;;4.8;180;;;;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
220;ChIJWTLz6PEL_UYRHIgRHqufIY8;Grunwaldzka 27, 81-754 Sopot, Poland;+48 797 800 197;2;4.8;785;;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
221;ChIJdWfLTnl1_UYRadnkN38KapQ;Józefa Czyżewskiego 20, 80-336 Gdańsk, Poland;+48 663 200 454;2;4.7;936;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
222;ChIJdWfLTnl1_UYRadnkN38KapQ;Józefa Czyżewskiego 20, 80-336 Gdańsk, Poland;+48 663 200 454;2;4.7;936;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
